season,season_id,match_id,provider_id,status,provider_status,phase,match_date_utc,match_date_local,local_time_utc_offset,home_team_id,home_official_name,away_team_id,away_official_name,home_score,away_score,round_name,match_week,stadium_name,city_name,win_reason,win_team_id,stadium_id,round_id,highlights_url,tickets_url,home_provider_id,home_short_name,home_acronym_name,home_media_name,home_country_code,away_provider_id,away_short_name,away_acronym_name,away_media_name,away_country_code
2017,nwsl::Football_Season::94c1960d277841139f67628f8a71ff79,nwsl::Football_Match::ff55207c62b845a68b1f8adb667c3f5a,opta:Match:4fjqktddhw818pe9n652l0jqh,FINISHED,Played,FULL_TIME,2017-04-15T18:00:00Z,2017-04-15T13:00:00,+00:00,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,2,0,,,Shell Energy Stadium,"Houston, Texas",RegularTime,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,nwsl::Football_Stadium::8712697de6ee44f1bb0cc9269dde0a6e,,,,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US
2017,nwsl::Football_Season::94c1960d277841139f67628f8a71ff79,nwsl::Football_Match::56e2cf08f5bc4c468e6d3d5831452845,opta:Match:4frzo9hmse06b7y8g8qe64o2x,FINISHED,Played,FULL_TIME,2017-04-15T19:00:00Z,2017-04-15T15:00:00,+00:00,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,0,1,,,Maureen Hendricks Field Maryland SoccerPlex,"Boyds, Maryland",RegularTime,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,nwsl::Football_Stadium::b78135f77c1146babf872b1649c06252,,,,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US
2017,nwsl::Football_Season::94c1960d277841139f67628f8a71ff79,nwsl::Football_Match::bdf98e9709ee46f58cbf0d33bbbaf8a7,opta:Match:4fmzggrksgopt162rej2vr089,FINISHED,Played,FULL_TIME,2017-04-15T19:00:00Z,2017-04-15T12:00:00,+00:00,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,2,0,,,Providence Park,"Portland, Oregon",RegularTime,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,nwsl::Football_Stadium::f1f5cb502e8743f6b186bb5bd7022807,,,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US
2017,nwsl::Football_Season::94c1960d277841139f67628f8a71ff79,nwsl::Football_Match::aad11a0998ac48469d07bb725f977476,opta:Match:4fpdp4z3ch1hrauo3h1bs6msp,FINISHED,Played,FULL_TIME,2017-04-16T02:00:00Z,2017-04-15T19:00:00,+00:00,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,1,1,,,UW Medicine Pitch at Memorial Stadium,Seattle,Draw,,nwsl::Football_Stadium::a0571d5bda6c4d5994f42b7f485fb2ed,,,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US
2017,nwsl::Football_Season::94c1960d277841139f67628f8a71ff79,nwsl::Football_Match::9d8ec49658484ce9a22d669be13bc0aa,opta:Match:4ftn3j11u50du9947krycrmy1,FINISHED,Played,FULL_TIME,2017-04-16T22:00:00Z,2017-04-16T17:00:00,+00:00,nwsl::Football_Team::73ef53968527477284cdd9823cb9d5b4,FC Kansas City,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,2,0,,,Children's Mercy Victory Field,"Kansas City, Missouri",RegularTime,nwsl::Football_Team::73ef53968527477284cdd9823cb9d5b4,nwsl::Football_Stadium::6f6515db30994885870cef99493e557a,,,,opta:Team:84o73tduvg052h5xf8fp1kfpe,Kansas,KC,FC Kansas City,US,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US
2017,nwsl::Football_Season::94c1960d277841139f67628f8a71ff79,nwsl::Football_Match::e1e8bfbb882d406aa58677e5503ff6e8,opta:Match:4g03oto3pabd7m21qeonljbah,FINISHED,Played,FULL_TIME,2017-04-22T20:00:00Z,2017-04-22T16:00:00,+00:00,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,1,1,,,Inter&Co Stadium,"Orlando, Florida",Draw,,nwsl::Football_Stadium::4ccd0af81c4d409eaf99d63e185eb4f9,,,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US
2017,nwsl::Football_Season::94c1960d277841139f67628f8a71ff79,nwsl::Football_Match::715c6397c5d74cad9a934b9a3ebe3656,opta:Match:4fvu9scvsum7qerny9uul073d,FINISHED,Played,FULL_TIME,2017-04-22T20:00:00Z,2017-04-22T15:00:00,+00:00,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,nwsl::Football_Team::73ef53968527477284cdd9823cb9d5b4,FC Kansas City,1,0,,,SeatGeek Stadium,"Bridgeview, Illinois",RegularTime,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,nwsl::Football_Stadium::a70355edf48b469f8e25dcc722030c4b,,,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,opta:Team:84o73tduvg052h5xf8fp1kfpe,Kansas,KC,FC Kansas City,US
2017,nwsl::Football_Season::94c1960d277841139f67628f8a71ff79,nwsl::Football_Match::a885d41c4ccd42a79f8bab57e9005c10,opta:Match:4fxvonw4jcgk2ozk9fiyc0oo9,FINISHED,Played,FULL_TIME,2017-04-22T23:30:00Z,2017-04-22T19:30:00,+00:00,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,1,0,,,First Horizon Stadium at WakeMed Soccer Park,"Cary, North Carolina",RegularTime,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,nwsl::Football_Stadium::140f36b2df204f59acf8ef9bc68d64c0,,,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US
2017,nwsl::Football_Season::94c1960d277841139f67628f8a71ff79,nwsl::Football_Match::4663b377535948d6af7c42b77be044de,opta:Match:7jcvgtqt6kqmasse60int3n55,FINISHED,Played,FULL_TIME,2017-04-23T02:00:00Z,2017-04-22T19:00:00,+00:00,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,5,1,,,UW Medicine Pitch at Memorial Stadium,Seattle,RegularTime,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,nwsl::Football_Stadium::a0571d5bda6c4d5994f42b7f485fb2ed,,,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US
2017,nwsl::Football_Season::94c1960d277841139f67628f8a71ff79,nwsl::Football_Match::18cd0e4956824e08bec6d4bd3351c872,opta:Match:4g20fqqqtfp9oypotdiwqahgp,FINISHED,Played,FULL_TIME,2017-04-23T20:00:00Z,2017-04-23T16:00:00,+00:00,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,1,0,,,Jordan Field,"Boston, Massachusetts",RegularTime,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,nwsl::Football_Stadium::d65fe51cf8e04e7e83c576959210eb78,,,,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US
