season,season_id,match_id,provider_id,status,provider_status,phase,match_date_utc,match_date_local,local_time_utc_offset,home_team_id,home_official_name,away_team_id,away_official_name,home_score,away_score,round_name,match_week,stadium_name,city_name,win_reason,win_team_id,stadium_id,round_id,highlights_url,tickets_url,home_provider_id,home_short_name,home_acronym_name,home_media_name,home_country_code,away_provider_id,away_short_name,away_acronym_name,away_media_name,away_country_code
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::30b760b456f247cf8027409582ccbe0c,opta:Match:2gi8k1x9oqj48flgqdxyf2wa,FINISHED,Played,FULL_TIME,2018-04-15T21:00:00Z,2018-04-15T17:00:00,+00:00,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,0,1,,,Yurcak Field,"Piscataway, New Jersey",RegularTime,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,nwsl::Football_Stadium::ab5f2ae647ff40f9947264a134b74476,,,,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::da82266e25054b8fb0a1b731cc9551ac,opta:Match:2npdf64bidg1gszhyt4aemay,FINISHED,Played,FULL_TIME,2018-04-15T22:00:00Z,2018-04-15T15:00:00,+00:00,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,2,1,,,Providence Park,"Portland, Oregon",RegularTime,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,nwsl::Football_Stadium::f1f5cb502e8743f6b186bb5bd7022807,,,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::b802a7e25d2e4753b9b05fc86a79c58d,opta:Match:34ur0n33itrjy706iccx41nu,FINISHED,Played,FULL_TIME,2018-04-18T23:00:00Z,2018-04-18T19:00:00,+00:00,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,1,0,,,First Horizon Stadium at WakeMed Soccer Park,"Cary, North Carolina",RegularTime,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,nwsl::Football_Stadium::140f36b2df204f59acf8ef9bc68d64c0,,,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::a8d13caab86a48c691594bccf55413e0,opta:Match:2u9letgfyxjfcmn7gp88du96,FINISHED,Played,FULL_TIME,2018-04-18T23:30:00Z,2018-04-18T18:30:00,+00:00,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,3,0,,,SeatGeek Stadium,"Bridgeview, Illinois",RegularTime,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,nwsl::Football_Stadium::a70355edf48b469f8e25dcc722030c4b,,,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::91b949b9a55e4b3f9c2a3db81718a916,opta:Match:3fr9dp24us85ejfnsv7cyk4q,FINISHED,Played,FULL_TIME,2018-04-21T02:30:00Z,2018-04-20T19:30:00,+00:00,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,1,1,,,Providence Park,"Portland, Oregon",Draw,,nwsl::Football_Stadium::f1f5cb502e8743f6b186bb5bd7022807,,,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::9b016548f42549339eabad512b5ea13c,opta:Match:3omhennvytaq6huznj7zl9ii,FINISHED,Played,FULL_TIME,2018-04-21T19:30:00Z,2018-04-21T15:30:00,+00:00,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,2,2,,,First Horizon Stadium at WakeMed Soccer Park,"Cary, North Carolina",Draw,,nwsl::Football_Stadium::140f36b2df204f59acf8ef9bc68d64c0,,,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::f785c2b4c436481c9597245fbea2a51b,opta:Match:3y5e22ykr9v9sfzjd7anpawa,FINISHED,Played,FULL_TIME,2018-04-22T00:00:00Z,2018-04-21T19:00:00,+00:00,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,1,1,,,SeatGeek Stadium,"Bridgeview, Illinois",Draw,,nwsl::Football_Stadium::a70355edf48b469f8e25dcc722030c4b,,,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::b757d3a918b84f5a90c256be339fb894,opta:Match:45jlzrgokleomy95o9onxy7e,FINISHED,Played,FULL_TIME,2018-04-22T21:00:00Z,2018-04-22T17:00:00,+00:00,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,1,0,,,Inter&Co Stadium,"Orlando, Florida",RegularTime,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,nwsl::Football_Stadium::4ccd0af81c4d409eaf99d63e185eb4f9,,,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::9c9b84840fdf447c837b56e909bbdd9d,opta:Match:4c19xs95o7kywprng8n6j1wq,FINISHED,Played,FULL_TIME,2018-04-28T19:30:00Z,2018-04-28T14:30:00,+00:00,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,0,2,,,Shell Energy Stadium,"Houston, Texas",RegularTime,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,nwsl::Football_Stadium::8712697de6ee44f1bb0cc9269dde0a6e,,,,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::8d7a60aa615b4feea5fdabe471729265,opta:Match:4hmjwxj4msjsqmnp76pywdii,FINISHED,Played,FULL_TIME,2018-04-28T23:00:00Z,2018-04-28T19:00:00,+00:00,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,1,1,,,Maureen Hendricks Field Maryland SoccerPlex,"Boyds, Maryland",Draw,,nwsl::Football_Stadium::b78135f77c1146babf872b1649c06252,,,,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::a668dee327d344c9973dab8ff5da3fb4,opta:Match:4nnjycgmg9g78247mzf8leui,FINISHED,Played,FULL_TIME,2018-04-28T23:30:00Z,2018-04-28T19:30:00,+00:00,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,1,1,,,Inter&Co Stadium,"Orlando, Florida",Draw,,nwsl::Football_Stadium::4ccd0af81c4d409eaf99d63e185eb4f9,,,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::e6b6a0a0a23a4abd8135d6c367d166ba,opta:Match:4sytuvkiw0ef4sl4z7ie1h0q,FINISHED,Played,FULL_TIME,2018-04-29T01:00:00Z,2018-04-28T19:00:00,+00:00,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,1,1,,,America First Field,"Sandy, Utah",Draw,,nwsl::Football_Stadium::fcab78502a1f4432abf5af4910f6f139,,,,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::2e71f42ee9b3434484f95892f3ef205b,opta:Match:4z074j5m3fdn423fg5j1iwkq,FINISHED,Played,FULL_TIME,2018-05-02T23:30:00Z,2018-05-02T18:30:00,+00:00,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,0,2,,,SeatGeek Stadium,"Bridgeview, Illinois",RegularTime,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,nwsl::Football_Stadium::a70355edf48b469f8e25dcc722030c4b,,,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::839570d42f4a4e859a6dd26a7199bde3,opta:Match:5514wv6ynqxfo6ycj8m6hht6,FINISHED,Played,FULL_TIME,2018-05-05T19:30:00Z,2018-05-05T12:30:00,+00:00,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,2,3,,,Providence Park,"Portland, Oregon",RegularTime,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,nwsl::Football_Stadium::f1f5cb502e8743f6b186bb5bd7022807,,,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::a21079dbf2dc4f3daf06e21047fee408,opta:Match:5aj5l7x0lwpk01qj165gyo2y,FINISHED,Played,FULL_TIME,2018-05-05T23:00:00Z,2018-05-05T19:00:00,+00:00,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,2,3,,,Yurcak Field,"Piscataway, New Jersey",RegularTime,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,nwsl::Football_Stadium::ab5f2ae647ff40f9947264a134b74476,,,,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::f833d6ae2d1d4ede8ab90b8c850ac876,opta:Match:5i8g89a80kbxt2nr6trjs416,FINISHED,Played,FULL_TIME,2018-05-06T01:00:00Z,2018-05-05T19:00:00,+00:00,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,2,0,,,America First Field,"Sandy, Utah",RegularTime,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,nwsl::Football_Stadium::fcab78502a1f4432abf5af4910f6f139,,,,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::7134db49929b4b41a69645117b533435,opta:Match:5natnoyxo9v8w14gosp0ump6,FINISHED,Played,FULL_TIME,2018-05-06T19:00:00Z,2018-05-06T15:00:00,+00:00,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,1,1,,,First Horizon Stadium at WakeMed Soccer Park,"Cary, North Carolina",Draw,,nwsl::Football_Stadium::140f36b2df204f59acf8ef9bc68d64c0,,,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::b5185999ffab4fc3808494be93e3c2dd,opta:Match:5vfxyijdduo9ei4jgrz4450q,FINISHED,Played,FULL_TIME,2018-05-10T00:00:00Z,2018-05-09T19:00:00,+00:00,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,1,1,,,Shell Energy Stadium,"Houston, Texas",Draw,,nwsl::Football_Stadium::8712697de6ee44f1bb0cc9269dde0a6e,,,,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::7d10cdab3b3e43ffbcddf19a0d41ddb1,opta:Match:618xqpkthbaamy1xvtoy1rai,FINISHED,Played,FULL_TIME,2018-05-10T01:00:00Z,2018-05-09T19:00:00,+00:00,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,0,0,,,America First Field,"Sandy, Utah",Draw,,nwsl::Football_Stadium::fcab78502a1f4432abf5af4910f6f139,,,,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::156e27b736364f4fafc3296e7e484eae,opta:Match:69xmim4su60jjcvpdb3uw38q,FINISHED,Played,FULL_TIME,2018-05-12T19:30:00Z,2018-05-12T12:30:00,+00:00,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,1,2,,,Providence Park,"Portland, Oregon",RegularTime,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,nwsl::Football_Stadium::f1f5cb502e8743f6b186bb5bd7022807,,,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::0002dafcb54d41978ae0d7b85a48a5c8,opta:Match:6h85snub6mtom0thkv6puzxm,FINISHED,Played,FULL_TIME,2018-05-12T23:00:00Z,2018-05-12T19:00:00,+00:00,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,1,0,,,First Horizon Stadium at WakeMed Soccer Park,"Cary, North Carolina",RegularTime,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,nwsl::Football_Stadium::140f36b2df204f59acf8ef9bc68d64c0,,,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::791dfcef887743c786cfe8323e37eadb,opta:Match:6qo1z01c6kmx0cbikclrbs6i,FINISHED,Played,FULL_TIME,2018-05-13T00:00:00Z,2018-05-12T19:00:00,+00:00,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,2,2,,,SeatGeek Stadium,"Bridgeview, Illinois",Draw,,nwsl::Football_Stadium::a70355edf48b469f8e25dcc722030c4b,,,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US
2018,nwsl::Football_Season::3d604e1786094afea81f7580f011e732,nwsl::Football_Match::d7d66465ff224d7cbf4924725cffa2d3,opta:Match:6xryd727k7lkeagdguzp26i2,FINISHED,Played,FULL_TIME,2018-05-13T02:00:00Z,2018-05-12T19:00:00,+00:00,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,4,1,,,UW Medicine Pitch at Memorial Stadium,Seattle,RegularTime,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,nwsl::Football_Stadium::a0571d5bda6c4d5994f42b7f485fb2ed,,,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US
