season,season_id,match_id,provider_id,status,provider_status,phase,match_date_utc,match_date_local,local_time_utc_offset,home_team_id,home_official_name,away_team_id,away_official_name,home_score,away_score,round_name,match_week,stadium_name,city_name,win_reason,win_team_id,stadium_id,round_id,highlights_url,tickets_url,home_provider_id,home_short_name,home_acronym_name,home_media_name,home_country_code,away_provider_id,away_short_name,away_acronym_name,away_media_name,away_country_code
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Match::3109a3fc321a47409afcaa8a1b9e9d3a,opta:Match:e3xg3rwtgmzbb0x9j6iwdk7op,FINISHED,Played,FULL_TIME,2016-04-16T23:00:00Z,0001-01-01T00:00:00,+00:00,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,1,0,,,,,RegularTime,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,,,,,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Match::c53c89f4f1c24cdfb92cec59e68fd9b0,opta:Match:e40g5d9kglfs1zc8kb6wy6ktl,FINISHED,Played,FULL_TIME,2016-04-17T00:30:00Z,2016-04-16T19:30:00,+00:00,nwsl::Football_Team::73ef53968527477284cdd9823cb9d5b4,FC Kansas City,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,0,1,,,Children's Mercy Park,"Kansas City, Kansas",RegularTime,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,nwsl::Football_Stadium::9879eebb24a54cdeae4e52c757c0e7e0,,,,opta:Team:84o73tduvg052h5xf8fp1kfpe,Kansas,KC,FC Kansas City,US,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Match::374323377971427f970346f8b3188e32,opta:Match:e3t938335yl7m4xwxemat8o2x,FINISHED,Played,FULL_TIME,2016-04-17T00:30:00Z,2016-04-16T19:30:00,+00:00,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,3,1,,,Shell Energy Stadium,"Houston, Texas",RegularTime,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,nwsl::Football_Stadium::8712697de6ee44f1bb0cc9269dde0a6e,,,,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Match::eb8101a9197e445aa5421a6b21eabafb,opta:Match:e445ppuxb8uptzu9dsgvx4bmx,FINISHED,Played,FULL_TIME,2016-04-17T23:00:00Z,2016-04-17T16:00:00,+00:00,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,1,2,,,UW Medicine Pitch at Memorial Stadium,Seattle,RegularTime,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,nwsl::Football_Stadium::a0571d5bda6c4d5994f42b7f485fb2ed,,,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Match::17d45584db354523a16b29de54a71495,opta:Match:e480jmuw4rcfvrneedobt9ckp,FINISHED,Played,FULL_TIME,2016-04-18T02:00:00Z,2016-04-17T19:00:00,+00:00,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,2,1,,,Providence Park,"Portland, Oregon",RegularTime,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,nwsl::Football_Stadium::f1f5cb502e8743f6b186bb5bd7022807,,,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Match::d4b593991e56486c84452d9e2fa81ee0,opta:Match:e4h4g1g9lnoom3ekj9rklqbc9,FINISHED,Played,FULL_TIME,2016-04-23T23:00:00Z,2016-04-23T18:00:00,+00:00,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,nwsl::Football_Team::f293999870b84052be7faf214317b3e9,Western New York Flash,1,0,,,SeatGeek Stadium,"Bridgeview, Illinois",RegularTime,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,nwsl::Football_Stadium::a70355edf48b469f8e25dcc722030c4b,,,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,opta:Team:1e01hujrb8e4teqkouqsi6qqc,Flash,WNY,Western New York Flash,US
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Match::1d217dbc9c284a918fd4f7ab8b748b2c,opta:Match:e4b5lw4xzv51s1x668lht4kbt,FINISHED,Played,FULL_TIME,2016-04-23T23:30:00Z,2016-04-23T19:30:00,+00:00,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,3,1,,,Camping World Stadium,"Orlando, Florida",RegularTime,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,nwsl::Football_Stadium::dc2da238f5894f6f8989725a57ed6a92,,,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Match::83b56eebfef04bbabde3c73a98a5f48d,opta:Match:e4e76y79uooma7ze0ltg0d695,FINISHED,Played,FULL_TIME,2016-04-24T00:30:00Z,2016-04-23T19:30:00,+00:00,nwsl::Football_Team::73ef53968527477284cdd9823cb9d5b4,FC Kansas City,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,1,1,,,Children's Mercy Victory Field,"Kansas City, Missouri",Draw,,nwsl::Football_Stadium::6f6515db30994885870cef99493e557a,,,,opta:Team:84o73tduvg052h5xf8fp1kfpe,Kansas,KC,FC Kansas City,US,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Match::201c2b48ba614059a9fdb2c218c71a11,opta:Match:e4oop0xjzeasg0cpy8b2m6v3d,FINISHED,Played,FULL_TIME,2016-04-24T22:00:00Z,2016-04-24T18:00:00,+00:00,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,1,2,,,Yurcak Field,"Piscataway, New Jersey",RegularTime,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,nwsl::Football_Stadium::ab5f2ae647ff40f9947264a134b74476,,,,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Match::e4e1325021cb47178a40d227bd619899,opta:Match:e4k76h1qckxi16xvwqyojvy09,FINISHED,Played,FULL_TIME,2016-04-24T22:30:00Z,2016-04-24T18:30:00,+00:00,nwsl::Football_Team::60d7d72f0a134943921fee199cca61a2,Boston Breakers,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,0,3,,,Jordan Field,"Boston, Massachusetts",RegularTime,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,nwsl::Football_Stadium::d65fe51cf8e04e7e83c576959210eb78,,,,opta:Team:b8b7m094941l37s57ky5qydje,Breakers,BOS,Boston Breakers,US,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US
