season,season_id,match_id,provider_id,status,provider_status,phase,match_date_utc,match_date_local,local_time_utc_offset,home_team_id,home_official_name,away_team_id,away_official_name,home_score,away_score,round_name,match_week,stadium_name,city_name,win_reason,win_team_id,stadium_id,round_id,highlights_url,tickets_url,home_provider_id,home_short_name,home_acronym_name,home_media_name,home_country_code,away_provider_id,away_short_name,away_acronym_name,away_media_name,away_country_code
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Match::5d21d247bae94a63970d5c2f09775de2,opta:Match:3xw5eqkleh43991hb7hxy352i,FINISHED,Played,FULL_TIME,2019-04-13T23:00:00Z,2019-04-13T19:00:00,+00:00,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,2,0,,,Maureen Hendricks Field Maryland SoccerPlex,"Boyds, Maryland",RegularTime,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,nwsl::Football_Stadium::b78135f77c1146babf872b1649c06252,,,,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Match::b1b28203500d4630b9431113b7646518,opta:Match:3xix6u2qcgvm4pvgqydh0sm0a,FINISHED,Played,FULL_TIME,2019-04-13T23:00:00Z,2019-04-13T19:00:00,+00:00,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,1,1,,,First Horizon Stadium at WakeMed Soccer Park,"Cary, North Carolina",Draw,,nwsl::Football_Stadium::140f36b2df204f59acf8ef9bc68d64c0,,,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Match::9d291d852f6342ebad6928ce262dbea0,opta:Match:3ya6x7vo5x69yymm1vgtk3qsq,FINISHED,Played,FULL_TIME,2019-04-14T21:00:00Z,2019-04-14T17:00:00,+00:00,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,0,2,,,Inter&Co Stadium,"Orlando, Florida",RegularTime,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,nwsl::Football_Stadium::4ccd0af81c4d409eaf99d63e185eb4f9,,,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Match::46b669ab3c0a4ac582e17234a7d6e3de,opta:Match:3yzx11amqmkveyddz4djj9boq,FINISHED,Played,FULL_TIME,2019-04-14T22:00:00Z,2019-04-14T17:00:00,+00:00,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,1,1,,,Shell Energy Stadium,"Houston, Texas",Draw,,nwsl::Football_Stadium::8712697de6ee44f1bb0cc9269dde0a6e,,,,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Match::fedd3e5083e246c2af369a8ec8f29b75,opta:Match:3zf6ndyolx8nmouz6ehk3mwru,FINISHED,Played,FULL_TIME,2019-04-17T23:00:00Z,2019-04-17T19:00:00,+00:00,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,5,0,,,First Horizon Stadium at WakeMed Soccer Park,"Cary, North Carolina",RegularTime,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,nwsl::Football_Stadium::140f36b2df204f59acf8ef9bc68d64c0,,,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Match::583a14244d9b41c883f8da37d4d529f0,opta:Match:3zvra6w77cu3qaxovc79r65wq,FINISHED,Played,FULL_TIME,2019-04-20T19:30:00Z,2019-04-20T14:30:00,+00:00,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,4,4,,,SeatGeek Stadium,"Bridgeview, Illinois",Draw,,nwsl::Football_Stadium::a70355edf48b469f8e25dcc722030c4b,,,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Match::951b076dddf445a9b2a5ce43e7137bd1,opta:Match:40kw2htw957syinn5by0ce99m,FINISHED,Played,FULL_TIME,2019-04-20T22:00:00Z,2019-04-20T18:00:00,+00:00,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,0,1,,,Yurcak Field,"Piscataway, New Jersey",RegularTime,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,nwsl::Football_Stadium::ab5f2ae647ff40f9947264a134b74476,,,,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Match::a447a5a4aade4541986bc27f3296c5f9,opta:Match:40x9we6jzubisxo5btn4pzyi2,FINISHED,Played,FULL_TIME,2019-04-21T01:00:00Z,2019-04-20T19:00:00,+00:00,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,1,0,,,America First Field,"Sandy, Utah",RegularTime,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,nwsl::Football_Stadium::fcab78502a1f4432abf5af4910f6f139,,,,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Match::7e12f530eedb464cb930d46d0b5ae301,opta:Match:41pjkfovjf64spe130ru32hyi,FINISHED,Played,FULL_TIME,2019-04-22T02:00:00Z,2019-04-21T19:00:00,+00:00,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,1,1,,,Cheney Stadium,"Tacoma, Washington",Draw,,nwsl::Football_Stadium::07d89592aac542d59f3110574ea45799,,,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Match::d765e7fead9f4270a33e428084acd240,opta:Match:422cmisea0fzrej2vf6ulfhbe,FINISHED,Played,FULL_TIME,2019-04-27T23:30:00Z,2019-04-27T19:30:00,+00:00,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,0,1,,,Inter&Co Stadium,"Orlando, Florida",RegularTime,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,nwsl::Football_Stadium::4ccd0af81c4d409eaf99d63e185eb4f9,,,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US
