season,match_date,home_team,away_team,home_xg,away_xg,home_xg_players,away_xg_players,home_xpoints,away_xpoints,asa_game_id
2026,2026-07-05,SD Wave,Gotham FC,1.6023,1.947,1.6102,1.9486,1.13,1.625,9YqdevO7Qv
2026,2026-07-04,NC Courage,Reign,3.0834,0.9873000000000001,3.1459,1.0175,2.63,0.257,Vj589RPDq8
2026,2026-07-04,Angel City FC,Orlando Pride,1.0346,0.3826,1.0373,0.3826,1.973,0.7010000000000001,OlMlWvL4QL
2026,2026-07-04,Denver Summit,Current,0.5223,4.4534,0.5223,4.498,0.016,2.974,a35row8oqL
2026,2026-07-04,Washington Spirit,Houston Dash,2.4478,1.1818,2.4494,1.1818,2.321,0.506,2vQ1gWOb5r
2026,2026-06-27,Gotham FC,Current,1.6491,0.8513000000000001,1.6508,0.8919,0.0,0.0,odMXVvAxqY
2026,2026-05-31,Angel City FC,NC Courage,1.3677,1.0799,1.3711,1.0805,1.5,1.179,eV5D8ly95K
2026,2026-05-31,Gotham FC,Houston Dash,1.1852,0.4647,1.1937,0.4647,1.987,0.7030000000000001,7vQ7RoVOqD
2026,2026-05-31,Chicago Stars,SD Wave,0.4334,2.0832,0.4334,2.0857,0.309,2.532,raMyNOxl5d
2026,2026-05-30,Washington Spirit,Reign,1.5922,0.3688,1.5922,0.3734,2.369,0.41300000000000003,gjMNWaB35K
2026,2026-05-30,Portland Thorns,Royals,2.5176,2.6589,2.5186,3.0088,1.337,1.469,Pk5L3jwEMO
2026,2026-05-30,Current,Boston Legacy,1.4323000000000001,0.551,1.8824,0.5534,2.096,0.653,EGMPGzgxQa
2026,2026-05-30,Orlando Pride,Bay FC,0.7843,0.9094000000000001,0.7843,0.9113,1.235,1.391,9z5kBvPJMA
2026,2026-05-30,Racing Louisville,Denver Summit,0.597,2.5521,0.597,2.5521,0.256,2.614,315V9vRYM9
2026,2026-05-24,SD Wave,Orlando Pride,1.2095,0.9318000000000001,1.2251,0.933,1.627,1.054,wvq9k9LNMW
2026,2026-05-24,Bay FC,Chicago Stars,0.8751,1.5127,0.8751,1.5263,0.765,1.974,2lqROv6aQr
2026,2026-05-24,Current,Portland Thorns,2.4172000000000002,0.9491,2.4207,0.9548000000000001,2.371,0.484,vzqoYv8NMa
2026,2026-05-24,Houston Dash,Angel City FC,1.4095,1.9579,1.4095,1.9906000000000001,0.9,1.818,gOMnGv885w
2026,2026-05-23,Royals,Denver Summit,1.5931,0.9085000000000001,1.6489,0.9085000000000001,2.008,0.709,gpMOgKWDMz
2026,2026-05-23,Racing Louisville,NC Courage,1.6821,1.4977,1.698,1.5012,1.464,1.263,0Oq6onkgQ6
2026,2026-05-23,Boston Legacy,Reign,1.3929,1.5909,1.3929,1.5953,1.092,1.641,7VqGXeyzQv
2026,2026-05-21,Portland Thorns,Bay FC,1.8282,0.7716000000000001,1.8915,0.7838,2.162,0.602,0x5gxvRwq7
2026,2026-05-21,Angel City FC,Current,0.8338,1.4473,0.835,1.4473,0.749,1.979,NWMWkv9DMl
2026,2026-05-21,Houston Dash,SD Wave,0.16040000000000001,2.4157,0.16040000000000001,2.4505,0.10400000000000001,2.807,KAqBr1amqb
2026,2026-05-18,Royals,Racing Louisville,2.019,0.7262000000000001,2.0275,0.7316,2.254,0.559,eVq36GoX5W
2026,2026-05-17,Portland Thorns,Angel City FC,1.2363,1.227,1.2363,1.227,1.3800000000000001,1.302,Oa5wPG8Dq1
2026,2026-05-17,Denver Summit,Orlando Pride,3.1149,0.9896,3.1817,0.991,2.664,0.222,jYQJJx2ZQG
2026,2026-05-16,NC Courage,Chicago Stars,2.3798,0.8856,2.3949,0.8906000000000001,2.345,0.488,2lqROv6JQr
2026,2026-05-16,Reign,Gotham FC,0.7328,1.0586,0.7328,1.1084,1.079,1.61,gOMnGv8l5w
2026,2026-05-16,Bay FC,Boston Legacy,1.8439,1.4922,1.8578000000000001,1.4922,1.561,1.174,gpMOgKWrMz
2026,2026-05-16,SD Wave,Washington Spirit,0.7687,0.8511000000000001,0.7687,0.8511000000000001,1.259,1.373,vzqoYv8JMa
2026,2026-05-16,Current,Houston Dash,2.2264,0.2535,2.2333,0.2535,2.703,0.183,0Oq6onkxQ6
2026,2026-05-12,Boston Legacy,Orlando Pride,1.93,1.4865,1.93,1.4865,1.65,1.074,7VqGXeyjQv
2026,2026-05-10,Reign,Washington Spirit,0.7917000000000001,0.51,0.7966000000000001,0.5108,1.552,1.075,0x5gxvRPq7
2026,2026-05-10,Bay FC,Royals,0.3402,1.0829,0.3402,1.0829,0.644,2.003,NWMWkv9EMl
2026,2026-05-10,Current,Chicago Stars,3.2775,0.5776,3.5216,0.5776,2.815,0.115,KAqBr16Bqb
2026,2026-05-10,Houston Dash,Denver Summit,0.9015000000000001,1.8799000000000001,0.9015000000000001,1.8799000000000001,0.531,2.211,Oa5wPGe4q1
2026,2026-05-10,Angel City FC,SD Wave,1.4208,1.4849,1.4303000000000001,1.4849,1.379,1.313,eVq36G7V5W
2026,2026-05-09,Gotham FC,Boston Legacy,2.0577,0.5154,2.4157,0.5154,2.559,0.303,jYQJJxPkQG
2026,2026-05-09,Orlando Pride,NC Courage,0.7618,0.8507,0.7623000000000001,0.8507,1.241,1.421,Xj5YPveRMb
2026,2026-05-08,Racing Louisville,Portland Thorns,1.715,1.2927,1.8161,1.2975,1.629,1.095,N6Mmgv1xqE
2026,2026-05-07,Royals,Houston Dash,2.4506,0.7882,2.459,0.8307,2.438,0.398,e7MzynYGQr
2026,2026-05-03,SD Wave,Bay FC,2.02,1.3019,2.02,1.3074000000000001,2.042,0.758,ljqEd8o45x
2026,2026-05-03,Gotham FC,Racing Louisville,1.6506,0.8059000000000001,1.6743000000000001,0.8059000000000001,2.027,0.722,p6qbYElw50
2026,2026-05-03,Boston Legacy,Denver Summit,2.0422,0.987,2.0976,0.987,2.084,0.704,XVqKw0y0q0
2026,2026-05-03,Chicago Stars,Portland Thorns,1.2001,1.7271,1.2001,1.8463,1.022,1.727,BLMvVgxWMx
2026,2026-05-03,Angel City FC,Royals,0.8752000000000001,0.3129,0.8985000000000001,0.3129,1.864,0.733,zeQZLvNr5K
2026,2026-05-02,NC Courage,Current,2.1125,1.488,2.5847,2.1207,1.903,0.871,4wM4O67NQj
2026,2026-05-02,Orlando Pride,Washington Spirit,2.2195,1.8193000000000001,2.2488,1.8206,1.729,1.021,4JMA1DG1MK
2026,2026-05-02,Houston Dash,Reign,1.0848,1.2561,1.0862,1.261,1.202,1.5050000000000001,kRQalvEjqK
2026,2026-04-30,Portland Thorns,SD Wave,0.1904,1.2396,0.1904,1.2396,0.41000000000000003,2.324,xW5pOvlJMg
2026,2026-04-30,Chicago Stars,Gotham FC,0.9639000000000001,2.1417,0.9639000000000001,2.1531,0.606,2.178,KPqj3vlYQ6
2026,2026-04-29,Washington Spirit,Racing Louisville,1.6747,0.42210000000000003,1.6747,0.4509,2.424,0.366,NPqxL61Xq9
2026,2026-04-29,Boston Legacy,NC Courage,0.637,2.0583,0.637,2.1795,0.363,2.472,aDQ0WB73qE
2026,2026-04-27,Reign,Royals,1.0531,1.453,1.0531,1.4536,1.082,1.646,9vQ2Gg7mMK
2026,2026-04-26,Angel City FC,Portland Thorns,1.1359,1.1364,1.1359,1.1364,1.377,1.32,odMXVvNxqY
2026,2026-04-26,Denver Summit,SD Wave,1.1489,0.725,1.1707,0.725,1.71,0.96,KXMeXvbPQ6
2026,2026-04-26,Houston Dash,NC Courage,1.5656,1.4129,1.5739,1.4186,1.409,1.331,9YqdevlEQv
2026,2026-04-25,Chicago Stars,Boston Legacy,0.6446000000000001,3.2867,0.6446000000000001,3.4233000000000002,0.137,2.78,Vj589R8Lq8
2026,2026-04-25,Gotham FC,Bay FC,2.9779,0.3023,3.0423,0.3023,2.876,0.077,OlMlWv1DQL
2026,2026-04-25,Washington Spirit,Current,2.0744,1.2914,2.1448,1.2914,1.983,0.798,a35row12qL
2026,2026-04-24,Racing Louisville,Orlando Pride,1.1131,2.4757000000000002,1.1201,2.5605,0.561,2.2560000000000002,2vQ1gW7O5r
2026,2026-04-05,Bay FC,Washington Spirit,0.334,2.5669,0.334,2.5935,0.158,2.741,eV5D8lnn5K
2026,2026-04-05,Reign,Denver Summit,1.4538,1.192,1.4745,1.1931,1.616,1.121,7vQ7RopGqD
2026,2026-04-04,NC Courage,Portland Thorns,1.2627,1.2622,1.2627,1.3304,1.317,1.413,raMyNOpd5d
2026,2026-04-04,Current,Gotham FC,1.8767,1.0386,1.8805,1.0462,1.995,0.759,gjMNWa8D5K
2026,2026-04-04,Royals,Chicago Stars,2.5963,0.3183,2.6023,0.3183,2.816,0.11900000000000001,Pk5L3jNYMO
2026,2026-04-04,Houston Dash,Racing Louisville,3.3486,2.7554,3.4485,2.7554,1.839,0.915,EGMPGzN6Qa
2026,2026-04-04,Orlando Pride,Angel City FC,2.3518,0.8538,2.3787,0.8569,2.426,0.398,315V9vNnM9
2026,2026-04-03,Boston Legacy,SD Wave,0.3708,0.4449,0.3708,0.4449,1.216,1.282,9z5kBv8dMA
2026,2026-03-29,Gotham FC,Orlando Pride,0.8886000000000001,0.7637,0.8886000000000001,0.7637,1.406,1.238,wvq9k97BMW
2026,2026-03-29,SD Wave,Chicago Stars,1.9876,0.09580000000000001,2.0311,0.09580000000000001,2.702,0.161,2lqROv8JQr
2026,2026-03-28,NC Courage,Bay FC,1.5169,1.0064,1.5169,1.1436,1.773,0.9510000000000001,vzqoYv1JMa
2026,2026-03-28,Reign,Racing Louisville,0.6268,1.7493,0.6268,1.7752000000000001,0.5710000000000001,2.191,gOMnGv1l5w
2026,2026-03-28,Portland Thorns,Current,2.5381,0.6174000000000001,2.5769,0.6174000000000001,2.684,0.212,gpMOgKDrMz
2026,2026-03-28,Denver Summit,Washington Spirit,0.8176,0.6844,0.8176,0.6844,1.381,1.252,0Oq6onjxQ6
2026,2026-03-28,Boston Legacy,Royals,1.0253,1.3543,1.0253,1.3631,1.008,1.659,7VqGXe9jQv
2026,2026-03-28,Angel City FC,Houston Dash,1.3785,1.7982,1.4817,1.9097,1.008,1.722,0x5gxvKPq7
2026,2026-03-26,SD Wave,Portland Thorns,2.9068,1.2753,3.2923,1.3482,2.281,0.547,NWMWkvZEMl
2026,2026-03-26,Reign,Current,1.3189,0.3643,1.323,0.3643,2.201,0.545,KAqBr1ZBqb
2026,2026-03-26,Chicago Stars,Orlando Pride,0.5219,1.7173,0.5219,1.7285,0.461,2.315,eVq36G3V5W
2026,2026-03-25,Washington Spirit,Royals,3.3571,1.7353,3.4221,1.7407000000000001,2.315,0.536,Oa5wPGN4q1
2026,2026-03-25,Gotham FC,Denver Summit,1.2248,1.2342,1.227,1.2342,1.303,1.399,jYQJJxrkQG
2026,2026-03-22,Royals,SD Wave,0.8035,1.5116,0.8035,1.5276,0.769,1.963,Xj5YPvARMb
2026,2026-03-22,Chicago Stars,Current,0.8927,1.4234,0.8927,1.425,0.901,1.819,N6MmgvNxqE
2026,2026-03-22,Bay FC,Angel City FC,0.9444,2.2083,0.9547,2.2582,0.535,2.287,e7MzynNGQr
2026,2026-03-21,Gotham FC,NC Courage,0.8257,1.0735,0.8257,1.0803,1.104,1.575,ljqEd8v45x
2026,2026-03-21,Houston Dash,Boston Legacy,2.4215,0.48050000000000004,2.4215,0.4852,2.716,0.19,p6qbYEbw50
2026,2026-03-21,Portland Thorns,Reign,1.023,1.4447,1.0385,1.4613,1.002,1.737,XVqKw0r0q0
2026,2026-03-21,Orlando Pride,Denver Summit,2.0099,0.59,2.0196,0.59,2.396,0.428,BLMvVgdWMx
2026,2026-03-21,Racing Louisville,Washington Spirit,0.6045,1.5339,0.6128,1.5667,0.5740000000000001,2.182,zeQZLvAr5K
2026,2026-03-15,Angel City FC,Chicago Stars,1.2728,0.4166,1.2728,0.42550000000000004,2.093,0.611,4wM4O6BNQj
2026,2026-03-15,Orlando Pride,Reign,2.2252,1.1613,2.2334,1.1613,2.079,0.7020000000000001,4JMA1Dz1MK
2026,2026-03-15,SD Wave,Houston Dash,1.8855,0.6109,1.8978000000000002,0.6869000000000001,2.28,0.531,kRQalvAjqK
2026,2026-03-14,NC Courage,Racing Louisville,1.3935,2.1376,1.475,2.1454,0.871,1.891,xW5pOvNJMg
2026,2026-03-14,Bay FC,Denver Summit,2.3553,0.7476,2.3757,0.7476,2.47,0.367,KPqj3vyYQ6
2026,2026-03-14,Current,Royals,1.5168,0.9371,1.5207,0.9371,1.769,0.9470000000000001,aDQ0WBZ3qE
2026,2026-03-14,Boston Legacy,Gotham FC,0.34390000000000004,0.6291,0.34390000000000004,0.6291,0.9460000000000001,1.615,NPqxL6NXq9
2026,2026-03-14,Washington Spirit,Portland Thorns,1.1266,0.5584,1.1266,0.5639000000000001,1.841,0.8240000000000001,9vQ2GgwmMK
